"nodeHash";"nodeType";"nodeLength"
"dfce677f1cd5df358e0a1d0f223800e48726837dbc8bc0394602e34642432d25";"s";"68"
"2ac56247ec6e3d6e385d77638b53108a71520911776653d030a00752f0a7c9c0";"s";"68"
"8cf8f77b4c9da1be4652c1b1c7e422523ca2d72de845545303f845aa4f2411c4";"s";"68"
"1d3dcbe6201d8f42f3436bbaa747cb039c21b89ff82ec4c6d508b5525814b3dc";"s";"68"
"7f00e03dbdb43e827ac43f09c88be9b1bc0463b6c9d72fbf3f18574ff9bd81ef";"s";"68"
"71bb478f5698ee3b5faa5c8e7f221e5fb253e54576d7f7c81e80a0868c87f15e";"s";"68"
"beb7f9b153cca256f29f012d5ed2871183c78fce3f58280ac027b70b8c804e74";"s";"68"
"d0d069560ce5e0b309ef820c4abfaa83f87bfd4ebf2404ed079de5dfde222297";"s";"68"
"23a9709668710365268a75e88e8c5401c8b9e3d1458b29e71857ed135988f13c";"s";"68"
"b56e4044e20a2079a663db679ee1d997a00921f154fa566c654de1e5bfa98364";"s";"69"
"4d516041df65e6aae3eec7752f1d713e8fd9c9c32c8292a3553b586f1808c380";"s";"69"
"5def24ed8368ac44e7e604d9b8046aaffd54c0053d2348781827ef249c0e7765";"s";"68"
"f4a240162081dc2e561d35ce6780f23a08fe85999a01acd9f868fb628d9625a1";"s";"68"
"5f799a0e556591dea1ce66ee1a82d54bf3a33423ad2ccc864a42a6bc74728e3e";"s";"69"
"83ac89d1c6313537f4607714550241564c1f3b56775370bbc3a065bbb30b5843";"s";"68"
"e2a0ea3f34dda8848b97bbd510a7174fa4aa881e0105372149878612ecdceade";"s";"68"
"ae8178e2d152f377a4a0b4db2a79627c841a3bb303f88806ef49efe73222ff3f";"s";"68"
"da3fa6bb3e538ff65808a186f2a54d50f08f199af284bfd0cda88323a8d197e8";"s";"68"
"fd1e7b1a9e8861a6d29941622bfbe5120ab350ec5a02880f7d856bde89b6a35e";"s";"68"
"723674f9c6956c3aa28feab381ec0a8fe0a683f57f353a7e5447be2259559ba3";"s";"69"
"77e0fa5592d1094738d69aca3725850c995e2e413d40720b1796a656ccfcefad";"s";"69"
"4454d3ad84cfa69cd98721e25ebde367df8316083a591ef605f93928046c1fa3";"s";"68"
"d87def1e37065fcd86194709fa3291a2ec1b1033f40be7466fb156d7f5db017f";"s";"68"
"f204bbad50bfcbb27aaf6e06a2a69e0c4e50ad220b2779b6a6ea5d26383695d4";"s";"68"
"19ced6ed867d1b251fe7c053bb5c2d73a354a50970ce3df32484333ec40fb915";"s";"68"
"9662352350d5228658d2d609a76a48079c8bab759986a96b56b66de5281febb4";"s";"68"
"c0a4efd16e4ebaeedd2d128985bf373d8e55b75bab1b8226c013592846cb4d42";"s";"68"
"f470817e158990f7a0e56119ac254b9b8275dde65998607ca01c225e29103046";"s";"69"
"0e2e6b4f3605a66cde6369d4d597d79d8e8919824c027845da1d051286852d21";"s";"69"
"69e1026942db542bfe3958e5dd61d52ccbf625790d738713be52aa6e7b7f54a1";"s";"69"
"fce6524c64e4b509e513be9a9c97465ee40f3e2e95438c52040b284b4220404c";"s";"69"
"0aaa6545cc6bf3c46445dfe3cd847e2fab9c2a3fad6607cc965b86787d31e9ab";"s";"68"
"dc3c3078ca1381e35718041f25669a631b94967fb5929866d1c2945d0032a341";"s";"68"
"2222ca561971fe7da42dea041bfc1b4a94b11a5455706fefd9c24b701ccfc1a8";"s";"68"
"e4f0139d9eef5e0dd35505c605b535fc2a6bae5a505891259ac4dda6d7bf9723";"s";"68"
"c2dcd1ace7527b3ae1effc03844255d637099b065f1be4c35abe493155d1a4fa";"s";"68"
"0b66bc186689922915c329fa4bf14a6332e4e183880514e2a9445c4076446758";"s";"68"
"0044ebb2fce805a68a9b3a2fab818f4a96cbeef7708b07d339aaaf2af772a80c";"s";"68"
"d74fee150c0c41f877afc52e323d8cb022f2c9cdd267b23c97808e1639c7c699";"s";"68"
"860d884f122e6b61ff4c5e6b392c40de58f2ed4aa1d99fbe6b27403ec643b211";"s";"68"
"0a1714d0368b32005a54b0f880cd5f0d5d11ee82fc534586eabe4e2e0c1606bb";"s";"68"
"5638ceac95f2ab4becaf17905314d81fabb96553ad95e30d5edcbe63a2d6e287";"s";"68"
"6c6e5f296d98e7a0e4b6342ba9699eeef22a78b29ad77d280f3214b82dbad06e";"s";"68"
"e79c8a902461d5ecaeca6a6aed636ef4c7bd82b95a6e8b86ec47bde7de48a352";"s";"68"
"353c97b97b24c36314cf72d86097546a538a5b687578d2643dbc0ae0fcbb11ad";"s";"69"
"98826861968484a3c5abc06cefd4792404839bfe35a37aba16e81870d723812c";"s";"69"
"aa82375704086b983eee130d745bf3fd87bf4fe62519555022667b02cafb3ced";"s";"68"
"f6fcd06832256c1126f68ac65b839ae50921dac326839aad6f43cef6b38c2a29";"s";"68"
"d0f62455be4c4d348222d849e7b9fe43e1d36ee4f94801687e8c20f4d394b5cd";"s";"69"
"cde4fe7c3eb3e35689946d0316f13dceeeac0ac68e156df2bfc5c7b7335aed1d";"s";"69"
"f7c56c994090377e07b3945900b67942291093fb8599761eecf29c054a7c164c";"s";"68"
"32048ee13b9bbe02f245694b874afef3a585cf858f737b03c8c4d6b1bfee44c7";"s";"68"
"78702202ef718770ad211ba3742bb694c3b8b2daf5a5d1fc124f57bd0e8528dd";"s";"68"
"36a8cd54a20871a4abbcc55a18178093595274559ef615bb77a9c158753038e1";"s";"68"
"472d08681a04ece802220165b16882a97b39d92f6e80ee8d87f94ef4ce1c90bf";"s";"69"
"5af079a4aa7902225820fa4a0880b21ef4108c210437608798e92f344736f291";"s";"68"
"34d6baeba16710ee8018713b9fb5f334443b1489dfa0b28b3bfbabbf95b30992";"s";"68"
"1c6fb891acdf293f760dc25271cc91f7d106ba27320a8f2f91c7fb91c0b97a3b";"s";"68"
"ce6fb862059168165fe28b0d211d8ee9ab4994f87e131dee6de9d9e556ba8e5a";"s";"68"
"efd2154be04386c3a7ededc4e112ff02d2582690c919dfc160d7c5079bd665de";"s";"68"
"e334ac31b358dd8cf9c39df6649d17700588680b4262caef253097edbee12140";"s";"68"
"d44b41dafc73d03378776ab1d274c1287a0eadb062e2135c21cce145c1bd19b2";"s";"69"
"01ab161c8791bbe607be6e7f3485d986e87a95edddf05597f324625b5a589845";"s";"69"
"0cf2b640d06534bdf5064e5388aa7f3b35ba61054355acb724b9b0d37d525527";"s";"69"
"ad2a8d0ac8b21d724e56862a1f6bf930da54a04bca8fdf30e6abcccefb76705f";"s";"68"
"8511393be7dd0294eb92b01b1cd45bc5be19856bd410cad1e308846b2c9ecc77";"s";"68"
"813f30465d0042a3cf9cbd11d8725ee473230473d67fa77b1905126729335781";"s";"69"
"e976e1605323e09a09ba961542e7b04597542ef4aa7c955e30072ad5b1261636";"s";"68"
"b92a5177ae3f602791377354281bb8418c6ae3538b1c82bb46363f24dba66fca";"s";"68"
"3f6a69e28a6517e54af57891005004e4cd56f449505f5223db547338c7770215";"s";"68"
"4dadf40e1490f5197415e943ca95e4cff4e6792cabb8326b6a1ba927e23d4f7f";"s";"69"
"a1a506eb545826df1099f72a572eb08e71a97df756c1db5eaa102f7876f5962b";"s";"68"
"d69a0556b43c9e882b3c48266d757a2a5734f6d82f208f55e7a96ed710e349dc";"s";"68"
"ab23b16d947462eb75424e995ff332bc89da23820819e3c47ab467d95f8e8753";"s";"67"
"4be7637477c0ed5f67aa3eb9679da76c0be55242d335c68091f7c49f3bc762f0";"s";"68"
"2b90349ba7aba435de9c98b6783fd61c1c6fb5d7cf920cc7eb5b5ae9fae7ed37";"s";"68"
"2eb28a94ba2bc220ab38ec9d35f23abab49a9a1b3ef583629698daadc0ff5799";"s";"68"
"3bc184120d945d869b1b2373819b0c844e0638663d5f186d948331165dcc3688";"s";"69"
"e0bb321644963bc06c72307ea9c42a9e1516b0a2ba339c36e226fb94b8070d0e";"s";"68"
"9c108582a04a8c37f9ee5bb0c0b70a14b1d5005fd5e16534a2b34516a540faeb";"s";"68"
"f8e70ebf35bc7d73f9c925b62aaf0e3ad0c7a57aacc4d4f5c8ec096616969d15";"s";"68"
"3e2c34a8d81c001e6d483d3025f7e61339f9cd7becccd4aa82baa5c50c10b19a";"s";"68"
"5f49fcd4d333d7da13fe9e961ca1f6e98115399c87ce0be4bc3dcd71c928a487";"s";"68"
"ffbf99bf9104b0efcc7003321272bf2dbd9acbd0f56e85e423f6800f03126cf4";"s";"68"
"69e6273427ea78cd38e4b4be1284bc7a3d5e00200dd66f7f6b4f878061cd69e5";"s";"68"
"4fa1b288f0d52e46d12c86134ad17460835bd7d94f0cb65637113e83dda4a65f";"s";"68"
"4d51c28dd1505b5ea3985d091651bf2482bedd74f49c893f921ffe2e8ce6d089";"s";"68"
"ede80d46b59307736c5e4fe94fa0345b177fe7bb9c903db7922f9d52022ebfbd";"s";"68"
"1de442d8dd0577358c0ffd7cb2fc7e8a97c259d9a68091a5a6280d98572e2417";"s";"68"
"c904c52acd8ec191a810cda4023113f6b0a9a83e3307d552e9cd2001b2ff24dc";"s";"69"
"0e9d9e0c2c6909e200a58c85e9f3111f3af5f76a6631d89123188083338f96c5";"s";"68"
"3e762aa532b8f6e5bf5c6604e21896bb5abf61ae4f992ff8a38b019fbd1e2101";"s";"68"
"ebcf893542013212c74bfdde3e781ca56d6e743d326eab41172f2d6957735cd8";"s";"68"
"95cf9661f89184904d6e61e55cf96e4e6b158a59282d399482eba5f5659815ff";"s";"68"
"b22dfdcc1b0cfab79b411ab2654cc214024d01bd75e7ed2747386e23f213b51c";"s";"68"
"80f4e4b46650c58f585ef7be4236ba735cdc91d921d3571d83e75640ab31d8d4";"s";"68"
"0c0d54fb342c32e8a519cf6b4cf328ba4226b697aad05f17c50d08891af2ae00";"s";"69"
"51f1a338e51d9d83c69ae853fa535538fb0340a21072a3a082ea9c5860cecd28";"s";"68"
"638c07db74f5f3b2be565d54d999a9c87dc644fee5fed39e682ac1ed1ecefd4e";"s";"68"
"98ae31c41ff6db4ff944e8116083ffbaa6ca98cca24d42d8a3d840902a5644c4";"s";"69"
"7f30dd879a6e742ab3a49a06b577205cb23be507117cbc42bcaa629d9df8464c";"s";"69"
"00f71044216ddeff7aefb8ba8ac3c652dde8e83b7dac9c647b88fb90452a0c43";"s";"68"
"a9c16d3dafbbd233a61988a426900021436d4a8357d5ee03a33d85535ac89608";"s";"68"
"656ea039f57d854854739e521eefc599f332acd866f8b5bc77795e8d85def5aa";"s";"69"
"f01c1237fd164923c618b5c91db153415026e97f758b443b3968689e26a1c1b7";"s";"68"
"66c28af0efcd2c2cd5aff43401ad4a94eb60cb8e1e960fe106d188f44e0d8f4e";"s";"68"
"0239394849bf30381b9a4331d7d1bb18a0e79dcf4117fbfe144067215df5223b";"s";"68"
"62c084e3b0e848d421d139bb1798fe1dfe72b4b9b98c2130c4e6e606c0428580";"s";"68"
"421d7c0efcc303ddd94907dc1fc6853b82b7308574b1f810bea26b3971116c31";"s";"68"
"5754406a660e7acabe405884962a472689b2b9427f77c4e0fdcfe97076479dd4";"s";"69"
"ced7e06fd2d960eff8736b1748bbebeab3b44dbeb8f0a58ade78fc7130d00067";"s";"67"
"4688b37a9bc80d362305aa91895ef60fa4bb77a2c6265f0a0d5e7d437882e4c5";"s";"68"
"a2939dbf3f1abbc8f37ad5345de529b09e0161f9cc48425573bde9be6b32cd80";"s";"68"
"a66a99396b2f6f0e3a52392e33b7a514cb8915a3f0357fc94dfdecb54eec66d1";"s";"68"
"8d694e880bba6c6e019947218e9e147f2f7c90205dc1a48873aff235f4b2cdc0";"s";"68"
"0600a40467d0199704eb76754ebbbfd8da53e0da7402dd84de187be87bab78f3";"s";"69"
"f934e3f5123e1279097b259b8a2511236390daeb170fa8b46df07290d9c9904f";"s";"69"
"c592ed2d91ccbcdfdf8715a34fe09ad71abbb2c6a485f899095460ee7dea3f2b";"s";"68"
"abeb1001a90e4a7cd05ba3a1c8869fec8b0e57ae7ca5e0eb208bc98cba787481";"s";"68"
"b6f124f026d1d9f88da1c2c22e2229c2f29e44cdae68b3f2b9c66ac74a5fa97d";"s";"68"
"47e84125e23cdf9df851884d2165a2fc0f9daa5dec6e0ee45b58394c86b4e737";"s";"68"
"fadfc192743ede5c9c5bb90f1217d512ee46e826e2e5e62361ba30e1c56b8169";"s";"68"
"f0bb747ad049f1a6ae828e94b94e9ddf0dd813b09695542f453a9a4a4667b142";"s";"68"
"544b8474960a5f20495d69dac8dccf35b2430ed11cabb1135bce58460048c794";"s";"68"
"ee84b5809881d4e8ba99c6159b67c307196a5ed9b14a0a2b31ee7042f759c5c8";"s";"69"
"65f5743f0f6a1e587d29a8bc825a046f52ca9f78d83ae50722fd820a72f1251f";"s";"69"
"d44b20cd72092e6eaed3d5c267e292069f5af3a24fad0c4c6ecd91890a1faeda";"s";"67"
"788f6f2a63afb36be6785e63c2f515b23b93e6fe3417b25611e66e616f5f88b8";"s";"67"
"cfd90d915fd29ad6ad946bd50358d16761dfdecb18949ccb92d54ec5f5b0dc33";"s";"68"
"3c9646e2558c79a006149c1cea1b43aed50412a62ebe130dda2b47fb5fc7c694";"s";"68"
"ffe1e70d11ea4014732812bbb396d2e289eeb1bcb4293a4c8501b828ce17a8bd";"s";"69"
"6ad416031096cc7019212a1a7d4b1cccd4205122acb6c66b59f43d0bfb19d46d";"s";"68"
"bbf1efc03f13215c75cb9d0e9e802cd03b028074366e5349b3536ecdc3c62691";"s";"68"
"38a61b337e924eb644238bdd2184e531132dd6ad7400ef9679ef759ef3069268";"s";"68"
"c61d4282f348948eb60338df7087d69287890f892ce9d000596881dee3838fa0";"s";"68"
"68da0916aabfad8f9b8d2dc9a10f655b3959f90c99e5ac27582e1b76c2ed0462";"s";"68"
"a438c140766f46dc4db04f7ea5854e080cedbc1f5a769d01c76e470926aeb7bf";"s";"68"
"753f382124c84cc2f8378a2dd7143039f46d12bcbfbba77dd533300abcec6733";"s";"68"
"3f8841b1faf2533c2e11fc5f3d83f5330a374ab62d16f4f8d9376ec09295617c";"s";"68"
"1b1d344245b17ed4c0a05ebc0b3ed988fd2cd3de4e95c927e169255d39ab2706";"s";"69"
"1d17668eab27fb92fb3d194dd765e83142c50a4ca6cf62b0e5b282cee881da38";"s";"68"
"03c00e1e202afc84462903e0e2e20d0898b84b664248e83e4ba1c7c1a0cb036b";"s";"68"
"842a7e143686d29c19af31a1bc3ac99ae1a7dbec196db6bc6566cdf74ce8fe73";"s";"68"
"f35f776235b9b4262860ad79ab1f4c9b1b22c71606440dabf932ea8521ed05e2";"s";"68"
"ffed99db30745464985b8d60bdd3d06d73449fad1ca66fb2ace6a26c671ba3e6";"s";"68"
"fc5b6abafc51b35526a1fb0c10744fc7db727c62951b576baac17762e815bc6f";"s";"68"
"58f06d159f7e40a6a1ef878597c82a8979a9306bcaa0879daa98acf5fea9e099";"s";"68"
"c852301bc659bdb57b01c12ceb10a077a1c954abec2c639d87cb8dc4302d1bb3";"s";"69"
"ec3059f8e0280a611353b2945d870c2792a4c316acc33e4127a3d0de770a65e0";"s";"69"
"568b08cc9a0241ec46dc22ec7940efd3daf313f8482a0d020dd17bb69f0d3cd0";"s";"69"
"118e210be86625d15c1a1592d34ecf8fd5ae411e6a760cc07493f8b3005dcfd4";"s";"68"
"34ca505cf69ed32b477f771643737ac1a8afa817b67ebb4e161138e56da472ec";"s";"68"
"44cdcab053c743f38d3701548bd4d97ce9d0a916910315bce1fa1a59013158fb";"s";"68"
"119a9eda767532298989bef0dced896c7252728b0469a512f6682be5aeed39ee";"s";"68"
"192c33d1d1adde37ef724a66a34ed4a5d95392637bee328c55f6937cc0956243";"s";"68"
"2d08ef03d878f95ccda0f0a3deb62e686061902c6f031135550c1a241e444f31";"s";"68"
"64b079bbf61773767024ffeccd6daf4eec17360e35f8f71064fd4c27af2c0d47";"s";"68"
"9d332a3917acfb0b177d81e61a68309bc550b4b933f6782f98571353e6ad8da1";"s";"68"
"44c1e7cc8ba2082b2057383b67162302f414a5ce587631d30c4ca39d71dd26ef";"s";"68"
"46902ece737853f66385a9c2a80b5d0630d69cdd62d20df678750f59189abac7";"s";"68"
"f21acc1975deb6d9bbd0e5005a2f39715991f6ee444c8b33e59538e6f7c5ea0a";"s";"69"
"257b7000c515cda49f98ac55e2cbf9ddd9e32123666ffefcbce79c3e8e43ccd3";"s";"69"
"b5e46fdac1aeec3407ca0ea0b07258db7b489886ba78414f59a2a4269e57d6e9";"s";"69"
"8da9c25c6f610c7a65b01cfdbcbc2b3f550564679e7d03e4f065701d9e4ded62";"s";"69"
"a3683eae656f5260839b2a7507d84e8cea6cf2afb7aa35c202a60638db2fd920";"s";"68"
"8aa8178da595bf009071e147954341dad525626a051de2d4cf9b929f9f68dbc4";"s";"68"
"edd955136cb883a72c0a66eac39a86759a765470baf85a8d321b849de059841f";"s";"68"
"7aff6a0c7626ab78b7f6316d903800cff5053f140f76cafbb1cffbfda16582fa";"s";"68"
"f38e6522354954eec0813bfd9c77589bb73526a4456f282ee1c8545e0e5261bb";"s";"68"
"1baa48ee105171eb2509c454fe1aa51547c1be7894f5a83edc94b1ee7ff64fde";"s";"69"
"9a7756e5673ff70755df6d58192d5afb6b2c1314dab63f17708be1d4e9228476";"s";"68"
"0b128933213d1b37516d61c5c2be5c3582e64b8f4d485d4f16f8ec5ff83bd14b";"s";"68"
"38c1b914397f7c6e5f272ea7c659e70c1eb9f976cc0f3f9fd843234cf44eed4b";"s";"68"
"421db4e6defc58b65bfa854a24470b7f34fe979d2bdc22ce98ece41598ea35af";"s";"68"
"fb2ac40a0a38d8a0cf5ae6d296b4d7661d6437eb2ff778f4f54f4f3879e3cc97";"s";"68"
"246ceec4a91fab8069bdcc2aa7e00a59aa2095872f7b76c1287086c7690a47c4";"s";"68"
"268b6c864e0a149423696160ab2d046a21f69e823cba18bfc0b1401c4ed0e2d1";"s";"69"
"b1a9f92f2e75713c866fb28f84182b99bd642fddde77f54a5ecbfa8b3419d5a8";"s";"68"
"39bf94556ba435b62cddcdcb58d308dcb56883992cc996ad2586f2699928061b";"s";"68"
"bf37db214fd2aab75085a95a56585962be767ff308a4f74072522194bdbf9378";"s";"68"
"1cbfa9c98caa08b20943a5e4aba6f732d5a545a063f1f54fcc9dcd8c88477ce6";"s";"68"
"0dbca7fb1f297ef614740abd446a0e37691c3d9c471c235907b8aa34956ef9c6";"s";"68"
"ffe2ce6bcd85de99d90e893f070d264b63e669963053f770d797624211fb69d8";"s";"68"
"cc4ba611c0875077ec2c0e88344b4fd59abb8f6e61e54741d8a2d745f89603a8";"s";"68"
"87806e14d2584f1ce58803ed9b3ac27f594da9eb59919f0ff5d6eb37ba344c83";"s";"68"
"977ab691aa980a5466cf18e7857b8cd6c8e827d29b556aeef61c93fc874bd906";"s";"68"
"167eb3da2e348b7426a8f89a7662833d0f6d474eb69fb8c8dc18ce4239208518";"s";"68"
"120f5da410898a5015644f0a2a0a2004f281208954fbc0eedba24c9607276c3f";"s";"68"
"cbd8ba35e44e7f139c10d1a1eeb5ddd159834fe36c5da5278797df8738bf391d";"s";"68"
"3ab0144cb02bb6b79fefdbe1ab95df8f7074893a1a1b32d66a7af2d8e125809e";"s";"68"
"674dd805598a57f284428395c3891130b086f5f835f016c8d0742d0aa661a133";"s";"68"
"a0c5348560d1dbb926e27aeb28b56a366583923ebac8c4265e9a1db452f11566";"s";"68"
"0ab99d4a45b0cb8460c5d89a7a9f6984ce7d6e6353719689576318a534be56f9";"s";"69"
"e2c373f16e26270693aa6da4da7321f6d09292150d5c5664c860d2a9d541848e";"s";"69"
"119750d5c6fa174766406b73e3f92cb361e6413924793af6986c601befe29f93";"s";"69"
"a4a85312e79e969864a8ee70cc10409cdb7d82e814dd288b3a70a77617abdc5f";"s";"68"
"aff930d34b37010e3deeaf7b2e5fb70ca8bc0e4c0803a9efc5aa075c596d03e5";"s";"68"
"d8c82db761d1064e7df08a0b3d7ea22d9e2351fe9e2232527a145f695101f71f";"s";"68"
"1b540891ca23ea6da13e9fcb786d356461fde31c0fa5bab75ec2e5baad7c6008";"s";"68"
"c8496c4650dbfa3d269f160f256448f20e124c86b58e362b33a85a33c0928677";"s";"69"
"d36936d58db38e483a4e32a0c47357426d78f25380133c2ce1122cff02d98742";"s";"69"
"b846c41191a09d546c8a139e334db28c3142dda84b57fbcc2a06a9eaa3f87a90";"s";"68"
"e72813ca951a6650a10c6b5a11bc658c837024cef1dc871b88e0c7b9e9a87657";"s";"68"
"f477b9af87bc1f8e975273b8740f534c807dd20be8ccaeb22db9d0f3f556b266";"s";"68"
"9cb1c88fc56ffb8e15fe775a67f58dcd60ee6a22f4cf833970513a0448926971";"s";"68"
"ce3b5e8319ca56f0c391be7343ed49cc128d59e994662d4d1856a958d13bdee5";"s";"68"
"b2bc02b8fab7ab93695c64aaa306a9adcbb089648cef06f981e3ec74c4a44a5e";"s";"69"
"9d827ef35e2bf0869615968f79a60ba66faa5e083d135bcad41acf6b4deb46cf";"s";"69"
"8aee4f2b3a3eef54bf8c2edcbcea071e5cea7717af3e484421b6911abb361ba7";"s";"69"
"3ed945fdf405e090269db486ed5a93010f3dbfe8e116dc5745fd0c64ecf266ae";"s";"68"
"2352e82d576893ab2b87ad547ccec883239a5bcd3e29af77bb8e3b2285bcb632";"s";"68"
"c54c6da3970c3b71f457417dbcc171447c3ee8ea2b1eb1a31b1010067788ed8b";"s";"68"
"6fddbb410eff3bcf939c4899c20c613e260608a21438510ba59b847f153207fb";"s";"68"
"43564efbbadc224fb3fb6f8900b3c60684c6fcdb1335aac22b21ace01b0e8402";"s";"68"
"aacddda19c2a26a1164fe74d203020ef2b6c90360427ff7ef05a1fcbadfaf0d8";"s";"68"
"fef17f6ba1861f17c014810f275eda54f46ebd0371f08fed40f7502bdbbdeeab";"s";"68"
"f55b4844940dfc19b9ddd5d9a33dc4e320c7772715b083542f525f62b33421bb";"s";"68"
"2adb1cd13090ee721c7fc5b84a3349b61e3ec351fde85aa90b178cd819163029";"s";"68"
"e720ec2811fdb8b2cb24b3ab5511ceeed41f4ea606c4c3c359f9ab5318d896d8";"s";"68"
"be0615dfda4325b99ab191631e39f781665fdcc69a6b27492eea9d2f76596fb1";"s";"68"
"7402e7801265117f867176542aa9aefe948b5d89e588521edd856811f982bca6";"s";"68"
"cd495a1f710ffaa84ecf50b89047e6cbb39b66cb8aa20e095e08848d21113556";"s";"68"
"d1d7b552a090b69f0225e27e376a2a91157f600cf3249bb2095a6b0f2ef6e8d8";"s";"69"
"b0d0bfbcba89ca407a9b0568d94caa32e5f820dc7312efb81b7b17f0c074a06b";"s";"69"
"6e79368905594fbef7cce93b188167af7b669d283884c1ba10bcfe7e7d6ce063";"s";"68"
"3a643f8627419d494a1ce3401ff19364fec2917d601354bc882674920a181319";"s";"68"
"e1076e4ff1664d4de9dc7a682e878917e02363dcdce814ca4d5757f0f1a07cb0";"s";"68"
"d4b524df89d54d999d2c9d44c0fb3f0059cf8d9f4878ad15c03f7d35d0718a09";"s";"68"
"ef3ae3984ca7539ab81b65d37d5471c36d6cb99438525e2171ac5713fa715e2c";"s";"68"
"c63d5ff6ae74fcb117a4f976941a23af2776036bac02a4b96995482a4e86cce3";"s";"68"
"516deeb761ca6e2f8325dcb331b7687c58e58041cd64772c2af191fcf8ffcfcd";"s";"68"
"e6acf66b0121cadba9c0940696b86f66ab4198b310b81447d21fdd91836b8805";"s";"68"
"073b1f25cfda03bf7d69a5cf5df5ebc252548feb80db3733f24a0332d1e58447";"s";"69"
"dc84949d12f01894f9cf60276388d24faa770b5e8fc822827392d79d03dd7e92";"s";"68"
"162d785c0688ee6d8cdb90925dc37305514aea9ebb3be647b2646f916c91d622";"s";"68"
"7ba639415df0d6b61efe2a8181128bd37e379ed9c599655ad915d91581ef4f66";"s";"69"
"093d906b7fca58201f67f388625a4ab35d34a684c9dbf855da9f513e55886349";"s";"69"
"be1b6820d7593bd4b6165b00d17f11ee08d6144aca903b954c96dd126dcd3bcf";"s";"68"
"257803b977414904358c802c6dad9381fc51f3e9f5b3c5b2547081cc42443191";"s";"68"
"ee894aecc2d00ff460b7689cfd1171f36f2ca00c58602c928b9f9dfbbe0938fa";"s";"69"
"5dca91a7df8e9f049383d3dd0fdcea45e6b7d8b80a9e24770710bc94a717ac3a";"s";"68"
"a1586286a7bffe48e68b41814d6694bb2429340f5ae418fb5a87999e8723069b";"s";"68"
"dbc9d4f29f9645e438a2cbfbc361c804866a77e0b5c413bfef41c9c7cffbf041";"s";"68"
"856046aba018af3e76e9e2225a7efc031af5632cdbfadbabcfa893ff4474fd01";"s";"68"
"86c3e49e6e245c0981ff15f41b63d875b51691463cc77c9e5f313b800425ce7a";"s";"69"
"44ba007fee3acdc3822f2afc1d002ca9d69f609687a5f7d20523a32e54ac1e73";"s";"69"
"83bc69bdfe4a5d6480587e3f8af7336421aed57d16e0aff6ecb0c2d9d9f3760f";"s";"68"
"a52860de468467ec847ca0d51aac2b8096d1ec9595e8d380f6223576445394fd";"s";"68"
"4ff95fe1e5abcb024ffc09cca64108bbb029ec52f7f2b5182b4a8bc0ee792079";"s";"69"
"e7d32400f072f45ca12f379db4c00d16e1a24aa7091db6188caeffce487c0b16";"s";"68"
"329fe789977156dc3ed2e7a0e8fb7cd558e71e8867a85c18ad0f2ddb94626418";"s";"68"
"aad74dc24dfbaae0c6acca2fbd0e2641e71d9fef0ca0003a8c22b662e86d8282";"s";"68"
"4d41b87fdca7d3215a268df713baea84b3f13a3dd9c10b01b567bb8e0298bceb";"s";"68"
"0cda010f1d70565bde8710141dfa28a6b7b9b33f20516686d661b5d6a93d9def";"s";"68"
"bd3c234b39b30333fa506c7e84d15776bd0612b3d4f2a69c24435b0b1b54d828";"s";"68"
"e449833cf68ff2f38846aacb008511dc11dd877cc7bad8d5a1d61a1dbe37244f";"s";"68"
"52b2b63a76535b9d0c7bc780f67b7835600d53e823ef86de5923d0c41bcc4f90";"s";"68"
"68769c30365c9f1527018b0392b16b0fa18a9c1da3c0d67a59ac4cbdea54f400";"s";"68"
"6dabc390d9256d22d2c543a5f1d767e05906806c8b8764a6e77d002195958036";"s";"68"
"206b341d6ae672eb8cbfe6355f116b5e3368e9722ef43ec8ded8227c271daac1";"s";"68"
"bb7ef3cb7441f85085d304b7120dc6ef46b347ef0b87c59892cf6e6650fb4dfb";"s";"68"
"91d6e3827eac8eda1c3beef34d140371872176b6f8c9434435c8885f70f5af7f";"s";"68"
"6a2083c4f186391f7cc58a2d571031c2816d40492cb91bc3c46c7d3b7ca00038";"s";"68"
"a74af0a02a1c09772825e7114a93cdefa626f3c89cdace61d8b1706458fe5eae";"s";"69"
"50517142fbb2aae83958cb5655fee734738dfeafd90c7396da34ef6c234a04ec";"s";"68"
"93b25c0174dd7e675eb7436f852d5abacd3fee0c9d7701c02d4d61ebe0dfc4f1";"s";"68"
"5db339c4e933d3b506bbf0c9428562421a6d46d0c1b5d8bb978542f85bdbdede";"s";"68"
"8798a15d970d494cb99a717b0003fc7de9911caf8e1e4a6a6a603fe2f67f43a6";"s";"68"
"944baae834bf02ba674bbee40f380ed70630f6a7b84ebbf47ec70396e06a237c";"s";"68"
"8553ef9bf198ad4bfa0b257dd238db1d373d1345a60bbcd03e065bc508509960";"s";"68"
"1956b17c93ab146c41e9a37856c10c27c7ad6f0c0755f4cc6c0cea533fba2454";"s";"68"
"ffd972a43a4cb342542cecca195544e82e5c822493af0cef74a266c85a1fb189";"s";"68"
"8afa06b6f0f02d47ac544124353c30559eccbd9660b079bc3a7f4b820cec0b6b";"s";"68"
"d70cf6254350d49e35cac1dcd920d936cac328480d2f5992a7804a3288bff37f";"s";"68"
"24895e9a3bcd29d465293ca1aadf350cb2159004068c3d595032ca44411dfcf0";"s";"69"
